avg,max,min,start,stddev,end
1.193093387972785,3.07721478287982,0.12028425190094619,0,0.5684518054082972,10000
1.1882333915054684,3.07721478287982,0.12028425190094619,500,0.5723648738420855,10500
1.188902506547181,3.07721478287982,0.12028425190094619,1000,0.5750577551911957,11000
1.1941246641031626,3.07721478287982,0.12028425190094619,1500,0.5772374425905802,11500
1.2216246238991453,3.1130238152363736,0.12028425190094619,2000,0.5950272400826867,12000
1.230380347863876,3.1130238152363736,0.12028425190094619,2500,0.5994034074370981,12500
1.2173249304940692,3.1130238152363736,0.12028425190094619,3000,0.5896090052794242,13000
1.2143544079053645,3.1130238152363736,0.12028425190094619,3500,0.5895581721485995,13500
1.215952033658989,3.1130238152363736,0.12028425190094619,4000,0.5874287278209581,14000
1.2192789014518433,3.1130238152363736,0.12028425190094619,4500,0.5858126426825986,14500
1.2455692567135654,4.6985066854592485,0.12028425190094619,5000,0.6370955486974447,15000
1.256298003126298,4.6985066854592485,0.12028425190094619,5500,0.6366064533900562,15500
1.2517583251060187,4.6985066854592485,0.25591633449307355,6000,0.6264426544630921,16000
1.2535979031085738,4.6985066854592485,0.25591633449307355,6500,0.6287172021493354,16500
1.2470361031576087,4.6985066854592485,0.25591633449307355,7000,0.6107140562262615,17000
1.2427672500810594,4.6985066854592485,0.25591633449307355,7500,0.6091000779369122,17500
1.2446700913968167,4.6985066854592485,0.25591633449307355,8000,0.6101034288077519,18000
1.2303460708913425,4.6985066854592485,0.25591633449307355,8500,0.589120624022938,18500
1.2413883214596748,4.6985066854592485,0.25591633449307355,9000,0.5956739763046349,19000
1.2175895264269332,4.6985066854592485,0.25591633449307355,9500,0.5798563501289373,19500
1.2105450273319711,4.6985066854592485,0.25591633449307355,10000,0.5699536232645239,20000
1.2180089717870195,4.6985066854592485,0.25591633449307355,10500,0.5714525223075873,20500
1.2171997616516304,4.6985066854592485,0.25591633449307355,11000,0.5723090340323742,21000
1.2125507958450135,4.6985066854592485,0.25591633449307355,11500,0.5581874006661084,21500
1.1958595993451482,4.6985066854592485,0.25591633449307355,12000,0.532237900140601,22000
1.1962789207481073,4.6985066854592485,0.25591633449307355,12500,0.5286312207258277,22500
1.20281790066595,4.6985066854592485,0.2756735592650718,13000,0.5217963666590515,23000
1.200859959981404,4.6985066854592485,0.2756735592650718,13500,0.5175200313691506,23500
1.1958945680373314,4.6985066854592485,0.2290646378185861,14000,0.5226336315593186,24000
1.1987059365837787,4.6985066854592485,0.2290646378185861,14500,0.5330088310645237,24500
1.192723688883253,2.722245965222498,0.2290646378185861,15000,0.4844665314252008,25000
1.1939049665872636,2.7361881924478504,0.2290646378185861,15500,0.4884955323399863,25500
1.1924662165854474,2.7361881924478504,0.2290646378185861,16000,0.48353246404744704,26000
1.1879291007743888,2.7361881924478504,0.2290646378185861,16500,0.4789550366408992,26500
1.1955294610784881,2.7361881924478504,0.2290646378185861,17000,0.4830762198851236,27000
1.20778690068567,2.7361881924478504,0.2290646378185861,17500,0.4903304594421349,27500
1.2383906620726957,3.427306112356261,0.2290646378185861,18000,0.5186436149804321,28000
1.2536189895105763,3.427306112356261,0.2290646378185861,18500,0.5255237327567815,28500
1.2440467665946782,3.427306112356261,0.2290646378185861,19000,0.5143590734503648,29000
1.2544912045611378,3.427306112356261,0.2290646378185861,19500,0.5163116995759116,29500
1.262160562958401,3.427306112356261,0.2290646378185861,20000,0.5287301137554052,30000
1.2470469297690228,3.427306112356261,0.2290646378185861,20500,0.5150852492726881,30500
1.2435487731897212,3.427306112356261,0.2290646378185861,21000,0.5091022249378104,31000
1.2545566391675498,3.427306112356261,0.2290646378185861,21500,0.5162380739220341,31500
1.2565165686065094,3.427306112356261,0.2290646378185861,22000,0.5200060047614131,32000
1.261822570224012,3.427306112356261,0.2290646378185861,22500,0.5213683738749787,32500
1.2729387797262417,3.427306112356261,0.0914578170571141,23000,0.5467704750919186,33000
1.2787892352857395,3.427306112356261,0.0914578170571141,23500,0.5499918699934546,33500
1.2833447191463216,3.427306112356261,0.0914578170571141,24000,0.5410214976973076,34000
1.2853257485671172,3.427306112356261,0.0914578170571141,24500,0.5313060706689354,34500
1.2701834306152886,3.427306112356261,0.0914578170571141,25000,0.5148209183939007,35000
1.2620780687217241,3.427306112356261,0.0914578170571141,25500,0.5039583798113425,35500
1.2836698986595514,3.427306112356261,0.0914578170571141,26000,0.521067647034198,36000
1.2856360323577276,3.427306112356261,0.0914578170571141,26500,0.5213908359954993,36500
1.2855353674665613,3.427306112356261,0.0914578170571141,27000,0.527171521117469,37000
1.2781996718298114,3.427306112356261,0.0914578170571141,27500,0.525278383218345,37500
1.2667976506068557,3.250880935368737,0.0914578170571141,28000,0.517421353262196,38000
1.268362160819759,3.250880935368737,0.0914578170571141,28500,0.5185904447727554,38500
1.3099492222654974,4.950114760492696,0.0914578170571141,29000,0.5911836079540104,39000
1.3200811088254916,4.950114760492696,0.0914578170571141,29500,0.5976235746309718,39500
1.3104612114298544,4.950114760492696,0.0914578170571141,30000,0.594059935572101,40000
1.3292079386264068,4.950114760492696,0.0914578170571141,30500,0.6079199921829593,40500
1.3554173705053965,4.950114760492696,0.0914578170571141,31000,0.617624083254023,41000
1.3660355551696601,4.950114760492696,0.0914578170571141,31500,0.6309147002144535,41500
1.3547701643130374,4.950114760492696,0.0914578170571141,32000,0.6294793319204405,42000
1.342650373370652,4.950114760492696,0.0914578170571141,32500,0.6325058384785017,42500
1.3311551808031399,4.950114760492696,0.11024414378025231,33000,0.6133576604876838,43000
1.3605137417298299,4.950114760492696,0.11024414378025231,33500,0.6568991050668329,43500
1.3858398617259635,4.950114760492696,0.11024414378025231,34000,0.7062337802055335,44000
1.3961854554616715,4.950114760492696,0.11024414378025231,34500,0.7207033187554068,44500
1.4162678238301079,4.950114760492696,0.11024414378025231,35000,0.732032122553212,45000
1.416678240921589,4.950114760492696,0.11024414378025231,35500,0.7334314395114657,45500
1.4168735196944002,4.950114760492696,0.11024414378025231,36000,0.7304299879708737,46000
1.448013466776038,4.950114760492696,0.11024414378025231,36500,0.7494037721397996,46500
1.4447697423026367,4.950114760492696,0.37725381145873044,37000,0.737307233757724,47000
1.4418216114438507,4.950114760492696,0.37725381145873044,37500,0.7324687754409245,47500
1.4246757140770934,4.950114760492696,0.37725381145873044,38000,0.7223292173657256,48000
1.4292144245904936,4.950114760492696,0.37725381145873044,38500,0.7267640568092535,48500
1.3933991992092398,4.86378772237464,0.37725381145873044,39000,0.6813450542846482,49000
1.3799196733141568,4.86378772237464,0.37725381145873044,39500,0.6784995395336463,49500
1.3817176288663127,4.86378772237464,0.3042780551532531,40000,0.68158206565581,50000
1.3802376366902755,4.86378772237464,0.3042780551532531,40500,0.6821054543437586,50500
1.361737907769081,4.86378772237464,0.2746176427980579,41000,0.6790244598851736,51000
1.3285044298125772,4.86378772237464,0.2746176427980579,41500,0.6566027262559456,51500
1.3267173868499413,4.86378772237464,0.2746176427980579,42000,0.656298462916421,52000
1.345356781464739,4.86378772237464,0.2746176427980579,42500,0.6573993733025395,52500
1.3473198239566302,4.86378772237464,0.2746176427980579,43000,0.6754172304671328,53000
1.329462273969821,4.440002685599191,0.2746176427980579,43500,0.6288851908214722,53500
1.2848847611340373,3.7842148494542145,0.2746176427980579,44000,0.5755183506993158,54000
1.2717658220757138,3.7842148494542145,0.2746176427980579,44500,0.5568355102823239,54500
1.2529697709349121,3.7842148494542145,0.2746176427980579,45000,0.5332040738958314,55000
1.2476871307684037,3.7842148494542145,0.2746176427980579,45500,0.5403750041590217,55500
1.2313134493831315,3.7842148494542145,0.2746176427980579,46000,0.5302655035902812,56000
1.2029281220296997,3.255621223747875,0.2746176427980579,46500,0.49535602686570634,56500
1.1919547126242374,3.255621223747875,0.27221130926265064,47000,0.5045637265538887,57000
1.1965274516865858,3.255621223747875,0.27221130926265064,47500,0.5138565758523999,57500
1.2053598781903754,3.255621223747875,0.27221130926265064,48000,0.529779989560933,58000
1.190494704090476,3.194548908824826,0.27221130926265064,48500,0.514659535244147,58500
